candidate,election_status,status_of_candidate,specific_party,general_party,election_jurisdiction,election_year,election_type,office_sought,incumbency_status,specific_business,general_industry,broad_sector,#_of_records,total_$
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,COMPUTER SOFTWARE,COMPUTER EQUIPMENT & SERVICES,COMMUNICATIONS & ELECTRONICS,128,"$53,802"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,SCHOOLS & COLLEGES,EDUCATION,GOVERNMENT AGENCIES/EDUCATION/OTHER,222,"$51,626"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,INDUSTRIAL & COMMERCIAL EQUIPMENT AND MATERIALS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,75,"$51,581"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,"ENGINEERING, ARCHITECTURE & CONSTRUCTION MANAGEMENT SERVICES",CONSTRUCTION SERVICES,CONSTRUCTION,117,"$50,995"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,AIRCRAFT MANUFACTURERS,AIR TRANSPORT,TRANSPORTATION,87,"$50,865"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,ARCHITECTURAL SERVICES,CONSTRUCTION SERVICES,CONSTRUCTION,211,"$50,349"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,LIQUOR WHOLESALERS,"BEER, WINE & LIQUOR",GENERAL BUSINESS,27,"$49,950"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,AIRLINES,AIR TRANSPORT,TRANSPORTATION,75,"$49,900"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,HOTELS & MOTELS,LODGING & TOURISM,GENERAL BUSINESS,51,"$49,787"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,REPUBLICAN PARTY COMMITTEES,PARTY COMMITTEES,PARTY,15,"$49,500"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,ACCOUNTANTS,ACCOUNTANTS,"FINANCE, INSURANCE & REAL ESTATE",323,"$48,328"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,HMOS,HEALTH SERVICES,HEALTH,309,"$48,202"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,PAPER & PULP MILLS AND PAPER MANUFACTURING,FORESTRY & FOREST PRODUCTS,AGRICULTURE,34,"$48,025"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,"OTHER, INCLUDING UNCLASSIFIED ARTISTS",OTHER,GOVERNMENT AGENCIES/EDUCATION/OTHER,327,"$46,848"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,HOTELS & MOTELS,LODGING & TOURISM,GENERAL BUSINESS,387,"$46,722"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,FOOD & KINDRED PRODUCTS MANUFACTURING,FOOD PROCESSING & SALES,AGRICULTURE,40,"$46,200"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,RAILROADS,RAILROADS,ENERGY & NATURAL RESOURCES,16,"$45,600"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,GASOLINE SERVICE STATIONS,OIL & GAS,ENERGY & NATURAL RESOURCES,48,"$45,050"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,FOOD STORES,FOOD PROCESSING & SALES,AGRICULTURE,26,"$44,850"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,TRUCKING,TRUCKING,TRANSPORTATION,32,"$44,495"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,"ACTORS, ACTRESSES & OTHERS IN THE LIVE THEATER INDUSTRY",LIVE THEATER/OTHER ENTERTAINMENT PRODUCTIONS,COMMUNICATIONS & ELECTRONICS,67,"$44,065"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,MORTGAGE BANKERS & BROKERS,REAL ESTATE,"FINANCE, INSURANCE & REAL ESTATE",33,"$42,825"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,"BOOK, NEWSPAPER & PERIODICAL PUBLISHING",PRINTING & PUBLISHING,COMMUNICATIONS & ELECTRONICS,72,"$42,620"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,DEFENSE ELECTRONIC CONTRACTORS,DEFENSE ELECTRONICS,DEFENSE,45,"$41,530"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,"MUSEUMS, ART GALLERIES, LIBRARIES, ETC.",NONPROFIT INSTITUTIONS,GOVERNMENT AGENCIES/EDUCATION/OTHER,152,"$41,269"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,INVESTMENT HOLDING COMPANIES,INVESTMENT HOLDING COMPANIES,"FINANCE, INSURANCE & REAL ESTATE",23,"$41,050"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,BUILDING MATERIALS,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,17,"$40,850"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,TRUCKING COMPANIES & SERVICES,TRUCKING,TRANSPORTATION,45,"$40,749"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,"COMPUTERS, COMPONENTS & ACCESSORIES",COMPUTER EQUIPMENT & SERVICES,COMMUNICATIONS & ELECTRONICS,158,"$39,900"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,PAYDAY/TITLE LOANS,PAYDAY/TITLE LOANS,"FINANCE, INSURANCE & REAL ESTATE",87,"$39,636"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,INDEPENDENT OIL & GAS PRODUCERS,OIL & GAS,ENERGY & NATURAL RESOURCES,29,"$39,075"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,EXPRESS DELIVERY SERVICES,AIR TRANSPORT,TRANSPORTATION,40,"$38,825"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,MINORITY & ETHNIC GROUPS,MINORITY & DISABILITY GROUPS,IDEOLOGY/SINGLE ISSUE,13,"$38,600"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,CIVIL SERVANT/PUBLIC EMPLOYEE,CIVIL SERVANTS/PUBLIC OFFICIALS,GOVERNMENT AGENCIES/EDUCATION/OTHER,235,"$38,427"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,FINANCIAL SERVICES & CONSULTING,MISCELLANEOUS FINANCE,"FINANCE, INSURANCE & REAL ESTATE",52,"$38,110"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,"TIMBER COMPANIES, SAWMILLS, & OTHERS ENGAGED IN CUTTING DOWN TREES",FORESTRY & FOREST PRODUCTS,AGRICULTURE,72,"$38,050"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,BANKS & LENDING INSTITUTIONS,BANKS & LENDING INSTITUTIONS,"FINANCE, INSURANCE & REAL ESTATE",102,"$36,475"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,ACCIDENT & HEALTH INSURANCE,INSURANCE,"FINANCE, INSURANCE & REAL ESTATE",160,"$35,976"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,DATA PROCESSING & COMPUTER SERVICES,COMPUTER EQUIPMENT & SERVICES,COMMUNICATIONS & ELECTRONICS,103,"$35,682"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,OTHER NON-PHYSICIAN HEALTH PRACTITIONERS,HEALTH PROFESSIONALS,HEALTH,28,"$35,500"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,PHARMACEUTICAL MANUFACTURING,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,582,"$35,132"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,POLITICAL CONSULTANTS & ADVISERS,BUSINESS SERVICES,GENERAL BUSINESS,44,"$34,887"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,WINE & DISTILLED SPIRITS MANUFACTURING,"BEER, WINE & LIQUOR",GENERAL BUSINESS,16,"$33,883"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,CAR & TRUCK RENTAL AGENCIES,AUTOMOTIVE,TRANSPORTATION,10,"$33,600"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,HEALTH CARE INSTITUTIONS,HOSPITALS & NURSING HOMES,HEALTH,102,"$33,308"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,REAL ESTATE,REAL ESTATE,"FINANCE, INSURANCE & REAL ESTATE",23,"$33,300"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,36,"$33,050"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,"COMMERCIAL PHOTOGRAPHY, ART & GRAPHIC DESIGN",BUSINESS SERVICES,GENERAL BUSINESS,93,"$32,498"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,"OILFIELD SERVICE, EQUIPMENT & EXPLORATION",OIL & GAS,ENERGY & NATURAL RESOURCES,62,"$32,100"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,CANDIDATE COMMITTEES,CANDIDATE COMMITTEES,CANDIDATE CONTRIBUTIONS,47,"$31,385"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,GAS & ELECTRIC UTILITIES,ELECTRIC UTILITIES,ENERGY & NATURAL RESOURCES,40,"$31,355"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,PETROLEUM REFINING & MARKETING,OIL & GAS,ENERGY & NATURAL RESOURCES,46,"$31,314"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,CONSTRUCTION EQUIPMENT,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,14,"$31,225"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,ELECTRONICS MANUFACTURING & SERVICES,ELECTRONICS MANUFACTURING & SERVICES,COMMUNICATIONS & ELECTRONICS,68,"$31,063"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,AUTO MANUFACTURERS,AUTOMOTIVE,TRANSPORTATION,28,"$31,050"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,MEDICAL SCHOOLS,EDUCATION,GOVERNMENT AGENCIES/EDUCATION/OTHER,145,"$30,864"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,SPECIAL TRADE CONTRACTORS,SPECIAL TRADE CONTRACTORS,CONSTRUCTION,28,"$30,650"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,CHEMICALS,CHEMICAL & RELATED MANUFACTURING,GENERAL BUSINESS,28,"$30,375"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,EDUCATION,EDUCATION,GOVERNMENT AGENCIES/EDUCATION/OTHER,333,"$29,819"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,ALTERNATIVE ENERGY PRODUCTION & SERVICES,MISCELLANEOUS ENERGY,ENERGY & NATURAL RESOURCES,44,"$29,538"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,SEA FREIGHT & PASSENGER SERVICES,SEA TRANSPORT,TRANSPORTATION,15,"$29,200"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,COURTS & JUSTICE SYSTEM,CIVIL SERVANTS/PUBLIC OFFICIALS,GOVERNMENT AGENCIES/EDUCATION/OTHER,165,"$29,119"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,TELEVISION PRODUCTION,TV & MOVIE PRODUCTION/DISTRIBUTION,COMMUNICATIONS & ELECTRONICS,50,"$28,963"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,DEFENSE AEROSPACE CONTRACTORS,DEFENSE AEROSPACE,DEFENSE,213,"$28,922"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,RESIDENTIAL CONSTRUCTION,HOME BUILDERS,CONSTRUCTION,23,"$28,900"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,SOCIAL MEDIA,COMPUTER EQUIPMENT & SERVICES,COMMUNICATIONS & ELECTRONICS,86,"$28,303"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,RECORDED MUSIC & MUSIC PRODUCTION,RECORDED MUSIC PRODUCTION,COMMUNICATIONS & ELECTRONICS,50,"$27,370"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,PROPERTY & CASUALTY INSURANCE,INSURANCE,"FINANCE, INSURANCE & REAL ESTATE",96,"$27,335"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,"CASINOS, RACETRACKS & GAMBLING",GAMBLING & CASINOS,GENERAL BUSINESS,17,"$27,270"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,DENTISTS,HEALTH PROFESSIONALS,HEALTH,160,"$27,256"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,AVIATION SERVICES & AIRPORTS,AIR TRANSPORT,TRANSPORTATION,22,"$26,900"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,"INSURANCE COMPANIES, GENERAL",INSURANCE,"FINANCE, INSURANCE & REAL ESTATE",104,"$26,799"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,BUSINESS SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,48,"$26,615"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,CREDIT AGENCIES & FINANCE COMPANIES,FINANCE & CREDIT COMPANIES,"FINANCE, INSURANCE & REAL ESTATE",122,"$26,396"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,HARDWARE & BUILDING MATERIALS STORES,RETAIL SALES,GENERAL BUSINESS,21,"$26,325"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,AIRLINES,AIR TRANSPORT,TRANSPORTATION,403,"$26,098"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,ADVERTISING & PUBLIC RELATIONS SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,22,"$26,000"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,TEACHERS UNIONS,PUBLIC SECTOR UNIONS,LABOR,137,"$25,944"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,RECREATION & ENTERTAINMENT,RECREATION & LIVE ENTERTAINMENT,GENERAL BUSINESS,82,"$25,943"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,MANAGEMENT CONSULTANTS & SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,26,"$25,525"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,LUMBER AND WOOD PRODUCTS & LUMBER YARDS,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,39,"$24,943"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,TRUCK & AUTOMOTIVE PARTS AND ACCESSORIES,AUTOMOTIVE,TRANSPORTATION,21,"$24,925"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,MISCELLANEOUS RETAIL STORES,RETAIL SALES,GENERAL BUSINESS,149,"$24,819"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,SHIP BUILDING & REPAIR,SEA TRANSPORT,TRANSPORTATION,41,"$24,785"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,NONPROFIT FOUNDATIONS,NONPROFIT INSTITUTIONS,GOVERNMENT AGENCIES/EDUCATION/OTHER,13,"$24,650"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,ELECTRIC POWER UTILITIES,ELECTRIC UTILITIES,ENERGY & NATURAL RESOURCES,58,"$24,487"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,"FARMERS, IN GENERAL",CROP PRODUCTION & BASIC PROCESSING,AGRICULTURE,36,"$24,415"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,FOOD & BEVERAGE PRODUCTS AND SERVICES,FOOD PROCESSING & SALES,AGRICULTURE,14,"$24,050"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,CREDIT REPORTING SERVICES & COLLECTION AGENCIES,MISCELLANEOUS FINANCE,"FINANCE, INSURANCE & REAL ESTATE",10,"$23,100"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,MEDICAL SUPPLIES MANUFACTURING & SALES,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,40,"$22,688"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,TAXICABS,MISCELLANEOUS TRANSPORT,TRANSPORTATION,121,"$22,528"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,RESTAURANTS & DRINKING ESTABLISHMENTS,FOOD & BEVERAGE,GENERAL BUSINESS,152,"$22,429"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,PUBLIC OFFICIAL (ELECTED OR APPOINTED),CIVIL SERVANTS/PUBLIC OFFICIALS,GOVERNMENT AGENCIES/EDUCATION/OTHER,27,"$22,403"
"GIDEON, SARA I",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,CHALLENGER,OIL & GAS,OIL & GAS,ENERGY & NATURAL RESOURCES,57,"$22,369"
"COLLINS, SUSAN M",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,ME,2020,STANDARD,US SENATE DISTRICT ME SW-CLASS II,INCUMBENT,NURSES,HEALTH PROFESSIONALS,HEALTH,17,"$22,250"
