candidate,election_status,status_of_candidate,specific_party,general_party,election_jurisdiction,election_year,election_type,office_sought,incumbency_status,specific_business,general_industry,broad_sector,#_of_records,total_$
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,ELECTRONICS MANUFACTURING & SERVICES,ELECTRONICS MANUFACTURING & SERVICES,COMMUNICATIONS & ELECTRONICS,602,"$61,094"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,CANDIDATE COMMITTEES,CANDIDATE COMMITTEES,CANDIDATE CONTRIBUTIONS,36,"$58,200"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,CHEMICALS,CHEMICAL & RELATED MANUFACTURING,GENERAL BUSINESS,86,"$57,913"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,NURSING HOMES,HOSPITALS & NURSING HOMES,HEALTH,60,"$57,538"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,AIRLINES,AIR TRANSPORT,TRANSPORTATION,381,"$57,068"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,BROADCASTING & MOTION PICTURES,TV & MOVIE PRODUCTION/DISTRIBUTION,COMMUNICATIONS & ELECTRONICS,47,"$56,913"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,CONSTRUCTION UNIONS,GENERAL TRADE UNIONS,LABOR,151,"$56,574"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,"STONE, CLAY, GLASS & CONCRETE PRODUCTS",BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,63,"$55,899"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,"PROFESSIONAL SPORTS, ARENAS & RELATED EQUIPMENT AND SERVICES",RECREATION & LIVE ENTERTAINMENT,GENERAL BUSINESS,41,"$55,675"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,ACCIDENT & HEALTH INSURANCE,INSURANCE,"FINANCE, INSURANCE & REAL ESTATE",488,"$54,524"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,"CASINOS, RACETRACKS & GAMBLING",GAMBLING & CASINOS,GENERAL BUSINESS,92,"$53,885"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,AIRLINES,AIR TRANSPORT,TRANSPORTATION,881,"$53,677"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,INVESTMENT HOLDING COMPANIES,INVESTMENT HOLDING COMPANIES,"FINANCE, INSURANCE & REAL ESTATE",31,"$53,300"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,LIVESTOCK,LIVESTOCK,AGRICULTURE,124,"$52,425"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,REAL ESTATE,REAL ESTATE,"FINANCE, INSURANCE & REAL ESTATE",103,"$51,587"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,TRUCKING COMPANIES & SERVICES,TRUCKING,TRANSPORTATION,71,"$51,504"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,MANAGEMENT CONSULTANTS & SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,95,"$51,401"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,PROPERTY & CASUALTY INSURANCE,INSURANCE,"FINANCE, INSURANCE & REAL ESTATE",167,"$50,560"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,CANDIDATE COMMITTEES,CANDIDATE COMMITTEES,CANDIDATE CONTRIBUTIONS,80,"$50,202"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,INDEPENDENT OIL & GAS PRODUCERS,OIL & GAS,ENERGY & NATURAL RESOURCES,41,"$50,025"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,TEXTILES & FABRICS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,48,"$49,350"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,FOOD STORES,FOOD PROCESSING & SALES,AGRICULTURE,122,"$49,002"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,HEALTH CARE SERVICES,HEALTH SERVICES,HEALTH,128,"$47,564"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,ENERGY PRODUCTION & DISTRIBUTION,MISCELLANEOUS ENERGY,ENERGY & NATURAL RESOURCES,100,"$46,930"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,REPUBLICAN PARTY COMMITTEES,PARTY COMMITTEES,PARTY,7,"$46,900"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,BUILDING MATERIALS,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,38,"$46,300"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,BUILDING OPERATORS & MANAGERS,REAL ESTATE,"FINANCE, INSURANCE & REAL ESTATE",146,"$46,028"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,"VEGETABLES, FRUITS & TREE NUTS",CROP PRODUCTION & BASIC PROCESSING,AGRICULTURE,48,"$45,961"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,LIFE INSURANCE,INSURANCE,"FINANCE, INSURANCE & REAL ESTATE",79,"$44,860"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,POLITICAL CONSULTANTS & ADVISERS,BUSINESS SERVICES,GENERAL BUSINESS,97,"$44,751"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,FINANCIAL SERVICES & CONSULTING,MISCELLANEOUS FINANCE,"FINANCE, INSURANCE & REAL ESTATE",96,"$44,511"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,"INSURANCE COMPANIES, GENERAL",INSURANCE,"FINANCE, INSURANCE & REAL ESTATE",96,"$44,046"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,MINORITY & ETHNIC GROUPS,MINORITY & DISABILITY GROUPS,IDEOLOGY/SINGLE ISSUE,17,"$43,900"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,RURAL ELECTRIC COOPERATIVES,ELECTRIC UTILITIES,ENERGY & NATURAL RESOURCES,128,"$43,860"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,DEFENSE AEROSPACE CONTRACTORS,DEFENSE AEROSPACE,DEFENSE,466,"$43,652"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,"ACTORS, ACTRESSES & OTHERS IN THE LIVE THEATER INDUSTRY",LIVE THEATER/OTHER ENTERTAINMENT PRODUCTIONS,COMMUNICATIONS & ELECTRONICS,68,"$43,446"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,MEDICAL SUPPLIES MANUFACTURING & SALES,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,101,"$42,463"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,SERVICES,MISCELLANEOUS SERVICES,GENERAL BUSINESS,220,"$42,354"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,RAILROADS,RAILROADS,ENERGY & NATURAL RESOURCES,37,"$42,263"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,HARDWARE & BUILDING MATERIALS STORES,RETAIL SALES,GENERAL BUSINESS,99,"$41,882"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,AIRCRAFT MANUFACTURERS,AIR TRANSPORT,TRANSPORTATION,225,"$41,669"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,"OTHER, INCLUDING UNCLASSIFIED ARTISTS",OTHER,GOVERNMENT AGENCIES/EDUCATION/OTHER,238,"$41,470"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,DEFENSE ELECTRONIC CONTRACTORS,DEFENSE ELECTRONICS,DEFENSE,122,"$41,387"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,"OILFIELD SERVICE, EQUIPMENT & EXPLORATION",OIL & GAS,ENERGY & NATURAL RESOURCES,73,"$40,534"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,"COMPUTERS, COMPONENTS & ACCESSORIES",COMPUTER EQUIPMENT & SERVICES,COMMUNICATIONS & ELECTRONICS,246,"$40,516"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,ADVERTISING & PUBLIC RELATIONS SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,101,"$40,409"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,HEALTH CARE INSTITUTIONS,HOSPITALS & NURSING HOMES,HEALTH,188,"$40,315"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,GASOLINE SERVICE STATIONS,OIL & GAS,ENERGY & NATURAL RESOURCES,72,"$40,220"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,WELFARE & SOCIAL WORK,WELFARE/SOCIAL WORK,GOVERNMENT AGENCIES/EDUCATION/OTHER,425,"$40,025"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,"PLUMBING, HEATING & AIR CONDITIONING",SPECIAL TRADE CONTRACTORS,CONSTRUCTION,146,"$39,853"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,NURSES,HEALTH PROFESSIONALS,HEALTH,419,"$39,184"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,DEMOCRATIC/LIBERAL,LIBERAL POLICY ORGANIZATION,IDEOLOGY/SINGLE ISSUE,32,"$39,060"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,ACCIDENT & HEALTH INSURANCE,INSURANCE,"FINANCE, INSURANCE & REAL ESTATE",108,"$38,713"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,ELECTRIC POWER UTILITIES,ELECTRIC UTILITIES,ENERGY & NATURAL RESOURCES,171,"$38,442"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,OTHER/SINGLE ISSUE GROUPS,IDEOLOGY/SINGLE ISSUE,107,"$37,919"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,122,"$37,614"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,INTERNET & ONLINE SERVICES,COMPUTER EQUIPMENT & SERVICES,COMMUNICATIONS & ELECTRONICS,48,"$37,580"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,"TIMBER COMPANIES, SAWMILLS, & OTHERS ENGAGED IN CUTTING DOWN TREES",FORESTRY & FOREST PRODUCTS,AGRICULTURE,63,"$37,270"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,RESIDENTIAL CONSTRUCTION,HOME BUILDERS,CONSTRUCTION,45,"$37,178"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,OIL & GAS,OIL & GAS,ENERGY & NATURAL RESOURCES,110,"$36,463"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,HOTELS & MOTELS,LODGING & TOURISM,GENERAL BUSINESS,353,"$36,306"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,PROPERTY & CASUALTY INSURANCE,INSURANCE,"FINANCE, INSURANCE & REAL ESTATE",190,"$36,173"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,AIRCRAFT MANUFACTURERS,AIR TRANSPORT,TRANSPORTATION,353,"$36,009"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,COURTS & JUSTICE SYSTEM,CIVIL SERVANTS/PUBLIC OFFICIALS,GOVERNMENT AGENCIES/EDUCATION/OTHER,226,"$36,005"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,DATA PROCESSING & COMPUTER SERVICES,COMPUTER EQUIPMENT & SERVICES,COMMUNICATIONS & ELECTRONICS,115,"$34,979"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,LANDSCAPING & EXCAVATION SERVICES,SPECIAL TRADE CONTRACTORS,CONSTRUCTION,67,"$34,878"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,"INSURANCE AGENCIES, BROKERS & AGENTS",INSURANCE,"FINANCE, INSURANCE & REAL ESTATE",317,"$34,535"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,"COMMERCIAL PHOTOGRAPHY, ART & GRAPHIC DESIGN",BUSINESS SERVICES,GENERAL BUSINESS,101,"$34,499"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,CREDIT AGENCIES & FINANCE COMPANIES,FINANCE & CREDIT COMPANIES,"FINANCE, INSURANCE & REAL ESTATE",155,"$33,675"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,EXPRESS DELIVERY SERVICES,AIR TRANSPORT,TRANSPORTATION,125,"$33,633"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,EMPLOYMENT AGENCIES,BUSINESS SERVICES,GENERAL BUSINESS,35,"$33,000"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,ALTERNATIVE ENERGY PRODUCTION & SERVICES,MISCELLANEOUS ENERGY,ENERGY & NATURAL RESOURCES,72,"$32,311"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,PAGING & CELLULAR PHONES AND SERVICES,TELECOM SERVICES & EQUIPMENT,COMMUNICATIONS & ELECTRONICS,28,"$32,308"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,TEACHERS UNIONS,PUBLIC SECTOR UNIONS,LABOR,175,"$32,064"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,COAL MINING,MINING,ENERGY & NATURAL RESOURCES,29,"$32,000"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,GAS & ELECTRIC UTILITIES,ELECTRIC UTILITIES,ENERGY & NATURAL RESOURCES,129,"$31,866"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,SERVICES,MISCELLANEOUS SERVICES,GENERAL BUSINESS,114,"$31,533"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,HARDWARE & TOOLS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,20,"$31,300"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,LUMBER AND WOOD PRODUCTS & LUMBER YARDS,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,55,"$30,983"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,POLITICAL CONSULTANTS & ADVISERS,BUSINESS SERVICES,GENERAL BUSINESS,30,"$30,800"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,MILITARY,MILITARY,GOVERNMENT AGENCIES/EDUCATION/OTHER,64,"$30,528"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,TELEVISION PRODUCTION,TV & MOVIE PRODUCTION/DISTRIBUTION,COMMUNICATIONS & ELECTRONICS,55,"$29,782"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,RECORDED MUSIC & MUSIC PRODUCTION,RECORDED MUSIC PRODUCTION,COMMUNICATIONS & ELECTRONICS,57,"$29,675"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,ELECTRONICS MANUFACTURING & SERVICES,ELECTRONICS MANUFACTURING & SERVICES,COMMUNICATIONS & ELECTRONICS,107,"$29,530"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,"DEPARTMENT, VARIETY & CONVENIENCE STORES",RETAIL SALES,GENERAL BUSINESS,720,"$29,422"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,"MUSEUMS, ART GALLERIES, LIBRARIES, ETC.",NONPROFIT INSTITUTIONS,GOVERNMENT AGENCIES/EDUCATION/OTHER,166,"$29,296"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,ARCHITECTURAL SERVICES,CONSTRUCTION SERVICES,CONSTRUCTION,259,"$28,976"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,SOCIAL MEDIA,COMPUTER EQUIPMENT & SERVICES,COMMUNICATIONS & ELECTRONICS,96,"$28,895"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,HMOS,HEALTH SERVICES,HEALTH,88,"$28,805"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,CONSTRUCTION EQUIPMENT,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,24,"$28,650"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,STEEL MANUFACTURING,STEEL,ENERGY & NATURAL RESOURCES,69,"$28,238"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,DIRECT SALES,RETAIL SALES,GENERAL BUSINESS,15,"$28,050"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,TRUCK & AUTOMOTIVE PARTS AND ACCESSORIES,AUTOMOTIVE,TRANSPORTATION,29,"$28,033"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,EMPLOYMENT AGENCIES,BUSINESS SERVICES,GENERAL BUSINESS,103,"$27,847"
